Pathway,NGenes,Direction,PValue,FDR
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,61,Up,8.004796418684365e-9,4.008621236900969e-6
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,62,Up,1.1895018507124537e-8,4.008621236900969e-6
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE,74,Up,5.538748593061365e-7,1.2443721839077866e-4
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS,11,Up,2.4374973167159825e-6,4.1071829786664305e-4
REACTOME_SYNTHESIS_OF_PA,22,Down,3.963874092961015e-4,0.053433022773114486
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS,12,Down,8.399268951367742e-4,0.09435178788703097
REACTOME_CELL_CYCLE_MITOTIC,292,Up,0.0010927769409657486,0.10521880831584494
REACTOME_MITOTIC_PROMETAPHASE,80,Up,0.0014936403260693042,0.12583919747133887
REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,15,Up,0.0020110360040356077,0.15060425185777773
REACTOME_CELL_CYCLE,337,Up,0.002448975412040833,0.16506094277155214
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS,35,Down,0.006455242825160768,0.3955303331053052
REACTOME_GLYCOPROTEIN_HORMONES,3,Down,0.013861267698760133,0.7785412024136941
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE,13,Down,0.01676226062004538,0.869058742916199
REACTOME_CALNEXIN_CALRETICULIN_CYCLE,11,Down,0.01978584529040878,0.9525471232668228
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT,35,Up,0.021620717079993846,0.9714908874610567
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS,15,Down,0.02635940398045995,0.9904123103171678
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,13,Down,0.03240990020315608,0.9904123103171678
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS,4,Down,0.032787456794387666,0.9904123103171678
REACTOME_PD1_SIGNALING,17,Down,0.03744078997808909,0.9904123103171678
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,14,Up,0.0687531383150349,0.9904123103171678
