Pathway,NGenes,Direction,PValue,FDR
REACTOME_GLYCOPROTEIN_HORMONES,3,Up,3.470004853753668e-24,2.338783271429972e-21
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,4,Up,2.077791131752468e-22,7.002156114005817e-20
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS,4,Up,2.6044457302458704e-18,5.851321407285722e-16
REACTOME_COMPLEMENT_CASCADE,22,Up,3.3559867698877745e-12,5.6548377072609e-10
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,8,Up,1.8631623098129565e-11,2.5115427936278657e-9
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS,11,Up,7.039628809354729e-6,7.907849695841812e-4
REACTOME_PROSTANOID_LIGAND_RECEPTORS,8,Up,9.195066472953992e-6,8.853535432529986e-4
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS,8,Up,1.8009881953830672e-4,0.015173325546102342
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,12,Down,2.843845265205881e-4,0.019167517087487637
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_,12,Down,2.843845265205881e-4,0.019167517087487637
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS,12,Up,4.194261110843333e-4,0.025699381715530968
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT,35,Up,6.273694997378102e-4,0.035237253568607005
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,50,Down,0.0024314451348587756,0.12606107853037038
REACTOME_SYNTHESIS_OF_PA,22,Up,0.004495130308870819,0.21640841629849514
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1,9,Down,0.0054168867176267975,0.24339877651203076
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE,10,Down,0.0058143553875191776,0.24492972069924535
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,63,Up,0.007449115526686179,0.29533552146979325
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX,10,Down,0.008435542224950512,0.3046085203010923
REACTOME_INTRINSIC_PATHWAY,10,Up,0.008586887070802306,0.3046085203010923
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING,23,Down,0.010632580876380233,0.3583179755340139
