Pathway,NGenes,Direction,PValue,FDR
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,50,Up,1.158805924002071e-29,7.81035192777396e-27
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,12,Up,1.0541809580715434e-12,3.552589828701101e-10
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE,6,Up,1.0055990190969157e-9,2.2592457962377374e-7
REACTOME_ENOS_ACTIVATION_AND_REGULATION,19,Up,5.127163113255232e-8,8.639269845835065e-6
REACTOME_INTRINSIC_PATHWAY,10,Up,8.285001137816105e-8,1.1168181533776112e-5
REACTOME_INTERFERON_SIGNALING,137,Up,1.1578665889417706e-7,1.3006701349112555e-5
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,4,Up,1.1170719806891512e-5,0.0010755807356921257
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL,7,Up,3.2464040258827243e-05,0.0027350953918061954
REACTOME_SYNTHESIS_OF_PA,22,Up,8.311095142425424e-5,0.006224086806660817
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,19,Up,2.3083127105550546e-4,0.01555802766914107
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,10,Up,6.689480721279212e-4,0.037572583384518236
REACTOME_ENDOGENOUS_STEROLS,10,Up,6.689480721279212e-4,0.037572583384518236
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,234,Up,8.720920033639819e-4,0.04521461617440953
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT,35,Up,0.001696523332399267,0.08167548043122186
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT,13,Up,0.002622824554205108,0.11086536142640716
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,8,Up,0.0026318186688761343,0.11086536142640716
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS,11,Up,0.0030276749989341305,0.12003840878127083
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS,35,Up,0.0036084562872754364,0.13511664097909135
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,14,Up,0.005194850412552059,0.18428048305579411
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_,64,Up,0.006441428291498557,0.21707613342350138
