Pathway,NGenes,Direction,PValue,FDR
REACTOME_AMYLOIDS,15,Up,4.145123202767853e-44,2.793813038665533e-41
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,8,Up,1.6255526521561504e-35,5.4781124377662265e-33
REACTOME_COMPLEMENT_CASCADE,22,Up,2.743263259938799e-12,6.163198123995834e-10
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,12,Down,1.751578781469714e-5,0.0023611281974211746
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_,12,Down,1.751578781469714e-5,0.0023611281974211746
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,50,Down,0.0011514447812176122,0.1293456304234451
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING,23,Down,0.0026868146164408567,0.25870186449730537
REACTOME_ETHANOL_OXIDATION,7,Up,0.003764573715975895,0.31716533557096915
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_,64,Up,0.0046722739525912925,0.349901404894059
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,27,Down,0.006141629807580225,0.4139458490309072
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS,26,Up,0.007310302430270646,0.44792216709112864
REACTOME_INTERFERON_SIGNALING,137,Down,0.04288915338759092,0.9826819476259466
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS,11,Up,0.05231409972999962,0.9826819476259466
REACTOME_GLYCOPROTEIN_HORMONES,3,Up,0.06148729319593635,0.9826819476259466
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,75,Down,0.06883644514311567,0.9826819476259466
REACTOME_INNATE_IMMUNE_SYSTEM,194,Up,0.09159773075739386,0.9826819476259466
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS,4,Up,0.1092255483606595,0.9826819476259466
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT,35,Up,0.16383847087671924,0.9826819476259466
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE,10,Down,0.17716330262800067,0.9826819476259466
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,8,Down,0.1947321264255204,0.9826819476259466
