Pathway,NGenes,Direction,PValue,FDR
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,50,Up,1.0924555952737014e-45,7.363150712144748e-43
REACTOME_INTERFERON_SIGNALING,137,Up,1.3974921679195069e-11,4.709548605888738e-9
REACTOME_GLYCOPROTEIN_HORMONES,3,Up,1.7760043317082063e-10,3.990089731904437e-8
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS,4,Up,3.9927936539958554e-8,6.727857306983016e-6
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,234,Up,1.483883024106322e-5,0.0020002743164953224
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS,8,Up,0.0025007507733523396,0.2809176702065795
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,4,Up,0.003539907007092746,0.3408424746829301
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS,11,Up,0.005439891336179537,0.45831084507312597
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE,10,Down,0.014789932349014658,0.9876269356375914
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,8,Up,0.04478757483365844,0.9876269356375914
REACTOME_IMMUNE_SYSTEM,776,Up,0.12001781192784468,0.9876269356375914
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT,35,Up,0.1402434066019274,0.9876269356375914
REACTOME_SYNTHESIS_OF_PA,22,Up,0.1616208047062906,0.9876269356375914
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS,35,Up,0.21341364604094626,0.9876269356375914
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,40,Up,0.25648641466259986,0.9876269356375914
REACTOME_COMPLEMENT_CASCADE,22,Up,0.26915705457803646,0.9876269356375914
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS,35,Up,0.30224264629082026,0.9876269356375914
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,63,Up,0.3335848414940519,0.9876269356375914
REACTOME_REGULATION_OF_INSULIN_SECRETION,66,Down,0.4012229553547936,0.9876269356375914
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,90,Down,0.48686034834970215,0.9876269356375914
