Pathway,NGenes,Direction,PValue,FDR
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,49,Up,2.945767776233039e-9,1.985447481181068e-6
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV1_INFECTION,5,Up,1.3357221167935406e-7,4.501383533594232e-5
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,109,Up,8.975218146166958e-4,0.20164323435055098
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS,174,Up,0.02610532918419228,0.9704449057474581
REACTOME_SIGNAL_REGULATORY_PROTEIN_SIRP_FAMILY_INTERACTIONS,12,Down,0.0741329089736083,0.9704449057474581
REACTOME_GPCR_LIGAND_BINDING,236,Up,0.09433203339979927,0.9704449057474581
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,46,Up,0.17874460375844906,0.9704449057474581
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,128,Up,0.21041768435488556,0.9704449057474581
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,25,Down,0.2181386335878408,0.9704449057474581
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,63,Up,0.2407661124625199,0.9704449057474581
REACTOME_SIGNALING_BY_GPCR,422,Up,0.3629381923131515,0.9704449057474581
REACTOME_TCR_SIGNALING,48,Down,0.3745734398662587,0.9704449057474581
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,75,Down,0.4205366994174753,0.9704449057474581
REACTOME_CELL_CELL_COMMUNICATION,92,Down,0.4635728245105325,0.9704449057474581
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,113,Up,0.5487458715754916,0.9704449057474581
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,60,Up,0.5912538864772228,0.9704449057474581
REACTOME_MEIOTIC_SYNAPSIS,26,Up,0.654128217318739,0.9704449057474581
REACTOME_GPCR_DOWNSTREAM_SIGNALING,336,Up,0.6728112718403041,0.9704449057474581
REACTOME_HEMOSTASIS,361,Down,0.6784635988865402,0.9704449057474581
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,11,Down,0.6916284916873299,0.9704449057474581
