Pathway,NGenes,Direction,PValue,FDR
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,50,Up,2.334497351686107e-46,1.5734512150364362e-43
REACTOME_INTERFERON_SIGNALING,137,Up,9.493559485705215e-12,3.1993295466826573e-9
REACTOME_GLYCOPROTEIN_HORMONES,3,Up,5.908225370407001e-10,1.3273812998847728e-7
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS,4,Up,9.778981181298564e-8,1.6477583290488082e-5
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,234,Up,1.2409395086056289e-5,0.0016727864576003878
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS,8,Up,0.00916518142800153,0.9900986797237785
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS,11,Up,0.017699812176530876,0.9900986797237785
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,4,Up,0.03178606891304495,0.9900986797237785
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE,10,Down,0.09331551066277935,0.9900986797237785
REACTOME_IMMUNE_SYSTEM,776,Up,0.1269376518008243,0.9900986797237785
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,8,Up,0.14045772170418638,0.9900986797237785
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT,35,Up,0.22537040141842796,0.9900986797237785
REACTOME_SYNTHESIS_OF_PA,22,Up,0.2726098666194577,0.9900986797237785
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS,35,Up,0.2849465738496874,0.9900986797237785
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,40,Up,0.3297552679092821,0.9900986797237785
REACTOME_COMPLEMENT_CASCADE,22,Up,0.4206506297652881,0.9900986797237785
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS,35,Up,0.4206737454888968,0.9900986797237785
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,63,Up,0.428827326034832,0.9900986797237785
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION,4,Down,0.5207084810727275,0.9900986797237785
REACTOME_REGULATION_OF_INSULIN_SECRETION,66,Down,0.552620750908744,0.9900986797237785
