Pathway,NGenes,Direction,PValue,FDR
REACTOME_INTERFERON_GAMMA_SIGNALING,58,Up,6.278658890197441e-7,4.2318160919930755e-4
REACTOME_INTERFERON_SIGNALING,137,Up,0.010198211441614735,0.982584500329475
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,234,Up,0.11150840237082824,0.982584500329475
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS,11,Up,0.31007023414409424,0.982584500329475
REACTOME_SYNTHESIS_OF_PA,22,Up,0.608544716715089,0.982584500329475
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT,35,Up,0.6574454865892646,0.982584500329475
REACTOME_IMMUNE_SYSTEM,776,Up,0.6778100348564374,0.982584500329475
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS,35,Up,0.7288096245519132,0.982584500329475
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS,8,Up,0.7864973199871744,0.982584500329475
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,63,Up,0.8076399576577089,0.982584500329475
REACTOME_ADAPTIVE_IMMUNE_SYSTEM,473,Down,0.8464407252995901,0.982584500329475
REACTOME_SIGNALING_BY_GPCR,422,Down,0.8484982722635309,0.982584500329475
REACTOME_HEMOSTASIS,361,Down,0.8514227937568832,0.982584500329475
REACTOME_CELL_CYCLE,337,Down,0.8527589290281082,0.982584500329475
REACTOME_GPCR_DOWNSTREAM_SIGNALING,336,Down,0.8528173642617025,0.982584500329475
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY,316,Down,0.8540379890212948,0.982584500329475
REACTOME_METABOLISM_OF_PROTEINS,304,Down,0.8548220947230948,0.982584500329475
REACTOME_CELL_CYCLE_MITOTIC,292,Down,0.8556497988416203,0.982584500329475
REACTOME_GPCR_LIGAND_BINDING,236,Down,0.8602428965117979,0.982584500329475
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,214,Down,0.8624834396564118,0.982584500329475
