Pathway,NGenes,Direction,PValue,FDR
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,50,Up,2.2599305375345005e-30,1.5231931822982533e-27
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,12,Up,5.564810436995824e-12,1.8753411172675928e-9
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE,6,Up,1.2324014358184938e-8,2.768795225805549e-6
REACTOME_INTERFERON_SIGNALING,137,Up,7.72090918334458e-8,1.3009731973935616e-5
REACTOME_ENOS_ACTIVATION_AND_REGULATION,19,Up,1.3711812291223986e-7,1.6958549147971212e-5
REACTOME_INTRINSIC_PATHWAY,10,Up,1.5096631288995144e-7,1.6958549147971212e-5
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,4,Up,8.818048801591956e-6,8.490521274675684e-4
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL,7,Up,8.765537976545087e-5,0.007384965745239236
REACTOME_SYNTHESIS_OF_PA,22,Up,1.1469598030456423e-4,0.0085894545250307
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,19,Up,3.080817259603998e-4,0.020764708329730947
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,234,Up,7.244419264606697e-4,0.04438853258495376
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,10,Up,0.0013238731954518365,0.06863773336419522
REACTOME_ENDOGENOUS_STEROLS,10,Up,0.0013238731954518365,0.06863773336419522
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT,35,Up,0.002056692992821861,0.09901507694013817
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,8,Up,0.0023292820065141037,0.10466240482603371
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT,13,Up,0.002636576238415197,0.11106577404324018
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS,35,Up,0.004320942736381604,0.16295144083423227
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS,11,Up,0.004351818894682761,0.16295144083423227
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,14,Up,0.008363446180117253,0.29668224870521204
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_,64,Up,0.011423872497822334,0.38498450317661265
